Date,Store Location,Product Category,Product Name,Quantity Sold,Unit Price (₦),Total Sales (₦),Payment Method,Salesperson
07/01/2025,Utako,Uncategorised,Unknown Product,-1,1096.29,0,Transfer,Cynthia
07/01/2025,Utako,Snacks,Plantain Chips,-1,774.11,-500,POS,Alice
07/01/2025,Utako,Snacks,Biscuits,0,-384.84,100000,Transfer,Unknown
07/01/2025,Central Area,Uncategorised,Unknown Product,3,-153.37,0,POS,Unknown
07/01/2025,Wuse,Snacks,Biscuits,6,1720.51,10323.06,,Chinedu
07/01/2025,Central Area,Household Items,Air Freshener,1000,1845.7,1845700,,Emeka
07/01/2025,Maitama,Uncategorised,Unknown Product,19,-135.18,-500,POS,Unknown
07/01/2025,Wuse,Uncategorised,Unknown Product,0,692.08,100000,Cash,Emeka
07/01/2025,Wuse,Snacks,Chin Chin,-1,597.44,0,Cash,Bola
07/01/2025,Wuse,Snacks,Cake,-1,1264.64,100000,,Bola
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,0,521.09,-500,POS,Dami
07/01/2025,Maitama,Household Items,Toilet Roll,-1,731.53,100000,Cash,Cynthia
07/01/2025,Central Area,Beverages,Five Alive Juice,-1,-379.47,-500,Cash,Cynthia
07/01/2025,Maitama,Uncategorised,Unknown Product,-1,-276.96,-500,Transfer,Fatima
07/01/2025,Wuse,Uncategorised,Unknown Product,1000,1458.31,1458310,Transfer,Chinedu
07/01/2025,Utako,Snacks,Plantain Chips,1000,392.52,392520,,Cynthia
07/01/2025,Wuse,Uncategorised,Unknown Product,1000,156.28,156280,POS,Unknown
07/01/2025,Wuse,Snacks,Meat Pie,-1,848.1,-500,POS,Unknown
07/01/2025,Central Area,Snacks,Cake,0,44.29,-500,Cash,Chinedu
07/01/2025,Garki,Uncategorised,Unknown Product,1000,1146.26,1146260,,Fatima
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1,1976.56,1976.56,POS,Cynthia
07/01/2025,Central Area,Uncategorised,Unknown Product,1000,864.65,864650,Transfer,Fatima
07/01/2025,Wuse,Uncategorised,Unknown Product,1000,1371.29,1371290,Transfer,Dami
07/01/2025,Gwarinpa,Snacks,Cake,3,1133.48,3400.44,POS,Cynthia
07/01/2025,Maitama,Uncategorised,Unknown Product,1000,1882.79,1882790,Transfer,Unknown
07/01/2025,Central Area,Household Items,Detergent,-1,-20.65,-500,Transfer,Fatima
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,-1,1754.93,100000,,Alice
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,0,258.93,0,Transfer,Fatima
07/01/2025,Garki,Uncategorised,Unknown Product,15,1489.99,22349.85,POS,Alice
07/01/2025,Maitama,Uncategorised,Unknown Product,-1,1525.75,-500,,Unknown
07/01/2025,Central Area,Snacks,Cake,1000,373.06,373060,Transfer,Cynthia
07/01/2025,Gwarinpa,Snacks,Plantain Chips,1000,1290.08,1290080,,Unknown
07/01/2025,Central Area,Uncategorised,Unknown Product,3,-423.13,-500,,Dami
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,0,357.75,-500,Cash,Chinedu
07/01/2025,Gwarinpa,Beverages,Coca-Cola,0,1710.46,0,Cash,Alice
07/01/2025,Central Area,Snacks,Meat Pie,10,1912.23,19122.3,,Alice
07/01/2025,Wuse,Uncategorised,Unknown Product,0,-456.28,-500,,Chinedu
07/01/2025,Wuse,Uncategorised,Unknown Product,1000,447.43,447430,POS,Fatima
07/01/2025,Central Area,Household Items,Hand Sanitizer,-1,1386.06,100000,,Unknown
07/01/2025,Garki,Uncategorised,Unknown Product,-1,363,100000,POS,Unknown
07/01/2025,Wuse,Snacks,Meat Pie,0,95.29,-500,Transfer,Alice
07/01/2025,Central Area,Uncategorised,Unknown Product,0,-327.69,0,POS,Unknown
07/01/2025,Maitama,Household Items,Dish Soap,0,1007.17,-500,Transfer,Bola
07/01/2025,Wuse,Household Items,Toilet Roll,1000,667.66,667660,Cash,Dami
07/01/2025,Wuse,Snacks,Meat Pie,-1,1087.72,-500,POS,Unknown
07/01/2025,Wuse,Beverages,Water,0,1812.55,100000,,Unknown
07/01/2025,Wuse,Uncategorised,Unknown Product,-1,1815.6,100000,POS,Alice
07/01/2025,Central Area,Uncategorised,Unknown Product,20,922.04,18440.8,POS,Alice
07/01/2025,Wuse,Uncategorised,Unknown Product,1000,-417.16,100000,Transfer,Alice
07/01/2025,Wuse,Uncategorised,Unknown Product,2,880.33,1760.66,POS,Unknown
07/01/2025,Wuse,Uncategorised,Unknown Product,-1,1571.47,100000,,Cynthia
07/01/2025,Utako,Uncategorised,Unknown Product,0,55.54,0,Cash,Chinedu
07/01/2025,Central Area,Uncategorised,Unknown Product,1000,368.6,368600,Cash,Dami
07/01/2025,Wuse,Snacks,Cake,-1,1520.24,0,POS,Dami
07/01/2025,Central Area,Household Items,Detergent,1000,146.3,146300,POS,Alice
07/01/2025,Central Area,Beverages,Coca-Cola,7,1546.8,10827.6,POS,Bola
07/01/2025,Wuse,Uncategorised,Unknown Product,1000,-24.01,100000,,Cynthia
07/01/2025,Gwarinpa,Snacks,Biscuits,0,1383.54,-500,,Alice
07/01/2025,Maitama,Snacks,Meat Pie,0,1783.67,-500,Cash,Chinedu
07/01/2025,Wuse,Uncategorised,Unknown Product,-1,1696.18,-500,,Bola
07/01/2025,Utako,Snacks,Cake,1000,1228.21,1228210,,Unknown
07/01/2025,Central Area,Uncategorised,Unknown Product,1000,660.23,660230,POS,Bola
07/01/2025,Wuse,Household Items,Hand Sanitizer,8,571.92,4575.36,,Alice
07/01/2025,Gwarinpa,Beverages,Fanta,1000,115.85,115850,,Fatima
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,0,-223.34,0,,Alice
07/01/2025,Maitama,Uncategorised,Unknown Product,10,1061.08,10610.8,,Dami
07/01/2025,Gwarinpa,Snacks,Plantain Chips,-1,-113.27,0,Cash,Fatima
07/01/2025,Wuse,Household Items,Hand Sanitizer,0,0.12,100000,Transfer,Dami
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1000,1798.67,1798670,Cash,Alice
07/01/2025,Wuse,Snacks,Chin Chin,16,-153.05,0,,Unknown
07/01/2025,Utako,Beverages,Pepsi,-1,996.41,0,POS,Dami
07/01/2025,Maitama,Beverages,Pepsi,18,1326.35,23874.3,Transfer,Fatima
07/01/2025,Maitama,Uncategorised,Unknown Product,11,-482.73,-500,POS,Unknown
07/01/2025,Gwarinpa,Beverages,Five Alive Juice,2,1346.05,2692.1,Cash,Alice
07/01/2025,Utako,Uncategorised,Unknown Product,-1,963.3,0,POS,Fatima
07/01/2025,Garki,Uncategorised,Unknown Product,0,128.38,0,Cash,Fatima
07/01/2025,Maitama,Beverages,Fanta,13,46.96,610.48,Transfer,Unknown
07/01/2025,Garki,Uncategorised,Unknown Product,0,-187.52,-500,Transfer,Emeka
07/01/2025,Central Area,Beverages,Fanta,-1,877.44,100000,,Dami
07/01/2025,Maitama,Uncategorised,Unknown Product,-1,441.17,-500,Transfer,Cynthia
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,0,1870.54,100000,Transfer,Chinedu
07/01/2025,Wuse,Household Items,Hand Sanitizer,-1,-492.75,-500,,Bola
07/01/2025,Wuse,Uncategorised,Unknown Product,15,347.83,5217.45,POS,Fatima
07/01/2025,Garki,Beverages,Coca-Cola,1000,1248.2,1248200,POS,Cynthia
07/01/2025,Wuse,Household Items,Dish Soap,0,281.59,100000,Cash,Alice
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,-1,1059.76,100000,POS,Chinedu
07/01/2025,Wuse,Uncategorised,Unknown Product,20,1581.18,31623.6,Cash,Unknown
07/01/2025,Maitama,Uncategorised,Unknown Product,-1,1508.67,100000,POS,Unknown
07/01/2025,Maitama,Beverages,Five Alive Juice,1000,-418.12,0,Transfer,Fatima
07/01/2025,Utako,Household Items,Air Freshener,1000,-48.02,-500,,Bola
07/01/2025,Wuse,Uncategorised,Unknown Product,6,312.28,1873.68,POS,Cynthia
07/01/2025,Gwarinpa,Snacks,Chin Chin,-1,-113.34,100000,Transfer,Cynthia
07/01/2025,Maitama,Uncategorised,Unknown Product,1000,133.43,133430,POS,Bola
07/01/2025,Garki,Beverages,Coca-Cola,1000,370.65,370650,Transfer,Unknown
07/01/2025,Utako,Uncategorised,Unknown Product,1000,959.7,959700,,Alice
07/01/2025,Gwarinpa,Household Items,Air Freshener,-1,1876.82,-500,POS,Unknown
07/01/2025,Wuse,Snacks,Biscuits,8,1435.82,11486.56,,Alice
07/01/2025,Utako,Snacks,Chin Chin,1000,-94.68,0,POS,Bola
07/01/2025,Central Area,Uncategorised,Unknown Product,1000,1951.29,1951290,,Bola
07/01/2025,Wuse,Uncategorised,Unknown Product,1000,970.58,970580,POS,Dami
07/01/2025,Maitama,Uncategorised,Unknown Product,-1,473.61,0,Cash,Alice
07/01/2025,Central Area,Household Items,Detergent,-1,1665.04,100000,POS,Dami
07/01/2025,Wuse,Household Items,Toilet Roll,0,-31.9,100000,POS,Unknown
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,11,1441.77,15859.47,Transfer,Unknown
07/01/2025,Utako,Beverages,Pepsi,0,-89.53,0,POS,Alice
07/01/2025,Wuse,Beverages,Fanta,0,51.84,100000,POS,Unknown
07/01/2025,Maitama,Uncategorised,Unknown Product,3,-348.82,0,POS,Alice
07/01/2025,Gwarinpa,Snacks,Meat Pie,0,771.85,100000,Cash,Bola
07/01/2025,Gwarinpa,Household Items,Detergent,2,1639.99,3279.98,,Emeka
07/01/2025,Central Area,Snacks,Plantain Chips,0,552.3,-500,,Alice
07/01/2025,Central Area,Household Items,Dish Soap,16,-263.17,100000,Transfer,Unknown
07/01/2025,Central Area,Household Items,Detergent,14,25.21,352.94,Cash,Chinedu
07/01/2025,Utako,Uncategorised,Unknown Product,1000,1950.66,1950660,,Alice
07/01/2025,Maitama,Uncategorised,Unknown Product,5,600.06,3000.3,POS,Fatima
07/01/2025,Maitama,Beverages,Five Alive Juice,0,529.35,-500,,Emeka
07/01/2025,Central Area,Uncategorised,Unknown Product,0,-35.71,-500,Cash,Alice
07/01/2025,Maitama,Beverages,Pepsi,20,1707.9,34158,POS,Emeka
07/01/2025,Wuse,Snacks,Chin Chin,-1,707.3,-500,Transfer,Emeka
07/01/2025,Maitama,Uncategorised,Unknown Product,7,1268.99,8882.93,Transfer,Fatima
07/01/2025,Central Area,Uncategorised,Unknown Product,0,1209.47,100000,,Fatima
07/01/2025,Gwarinpa,Snacks,Cake,9,1549.61,13946.49,Transfer,Emeka
07/01/2025,Utako,Household Items,Air Freshener,0,39.35,-500,POS,Unknown
07/01/2025,Garki,Uncategorised,Unknown Product,-1,-163.44,-500,POS,Dami
07/01/2025,Wuse,Uncategorised,Unknown Product,-1,1975.56,0,,Cynthia
07/01/2025,Wuse,Household Items,Detergent,6,1994.13,11964.78,Transfer,Emeka
07/01/2025,Wuse,Household Items,Toilet Roll,-1,493.71,-500,Transfer,Dami
07/01/2025,Maitama,Household Items,Toilet Roll,0,627.17,-500,Transfer,Alice
07/01/2025,Central Area,Beverages,Fanta,1000,-468.09,-500,POS,Alice
07/01/2025,Maitama,Household Items,Toilet Roll,0,-395.79,-500,Transfer,Emeka
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1000,-69.42,100000,POS,Bola
07/01/2025,Wuse,Uncategorised,Unknown Product,-1,47.97,100000,Transfer,Alice
07/01/2025,Utako,Household Items,Dish Soap,-1,-276.17,100000,Transfer,Unknown
07/01/2025,Central Area,Snacks,Meat Pie,1000,798.7,798700,POS,Bola
07/01/2025,Utako,Snacks,Cake,0,1885.42,100000,Cash,Fatima
07/01/2025,Central Area,Uncategorised,Unknown Product,6,-276.71,0,,Alice
07/01/2025,Gwarinpa,Household Items,Dish Soap,13,929.11,12078.43,Cash,Alice
07/01/2025,Central Area,Uncategorised,Unknown Product,-1,341.43,-500,Transfer,Alice
07/01/2025,Wuse,Household Items,Air Freshener,0,-32.73,100000,POS,Unknown
07/01/2025,Central Area,Uncategorised,Unknown Product,1000,1952.71,1952710,Transfer,Alice
07/01/2025,Utako,Uncategorised,Unknown Product,0,318.04,0,Cash,Fatima
07/01/2025,Utako,Uncategorised,Unknown Product,0,683.36,-500,POS,Chinedu
07/01/2025,Wuse,Beverages,Fanta,3,827.43,2482.29,,Emeka
07/01/2025,Central Area,Snacks,Plantain Chips,10,1289.69,12896.9,,Unknown
07/01/2025,Central Area,Beverages,Fanta,-1,1599.52,0,POS,Unknown
07/01/2025,Central Area,Snacks,Cake,0,-29.64,0,Cash,Unknown
07/01/2025,Maitama,Household Items,Hand Sanitizer,-1,1703.12,0,,Dami
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,-1,433.34,-500,Cash,Emeka
07/01/2025,Wuse,Uncategorised,Unknown Product,0,1187.71,-500,Transfer,Unknown
07/01/2025,Garki,Household Items,Hand Sanitizer,1000,519.65,519650,Cash,Alice
07/01/2025,Wuse,Snacks,Biscuits,1000,585.6,585600,Transfer,Emeka
07/01/2025,Gwarinpa,Beverages,Pepsi,19,1218.67,23154.73,Transfer,Chinedu
07/01/2025,Central Area,Uncategorised,Unknown Product,15,-433.53,0,Cash,Unknown
07/01/2025,Wuse,Beverages,Fanta,12,696.66,8359.92,POS,Chinedu
07/01/2025,Maitama,Snacks,Biscuits,-1,-306.67,100000,POS,Chinedu
07/01/2025,Central Area,Household Items,Hand Sanitizer,1000,461.57,461570,,Unknown
07/01/2025,Maitama,Uncategorised,Unknown Product,10,45.31,453.1,Cash,Unknown
07/01/2025,Garki,Snacks,Meat Pie,0,1522.53,0,POS,Bola
07/01/2025,Garki,Snacks,Meat Pie,1,-348.82,100000,,Chinedu
07/01/2025,Central Area,Uncategorised,Unknown Product,0,1229.24,100000,Transfer,Unknown
07/01/2025,Gwarinpa,Household Items,Air Freshener,0,-197.96,100000,Transfer,Cynthia
07/01/2025,Wuse,Snacks,Meat Pie,0,1414.21,100000,Cash,Alice
07/01/2025,Maitama,Snacks,Biscuits,1000,-162.37,-500,Cash,Dami
07/01/2025,Central Area,Uncategorised,Unknown Product,1000,227.49,227490,,Alice
07/01/2025,Wuse,Uncategorised,Unknown Product,0,1440.79,100000,POS,Chinedu
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1000,401.49,401490,POS,Emeka
07/01/2025,Wuse,Uncategorised,Unknown Product,0,461.89,-500,Cash,Bola
07/01/2025,Maitama,Beverages,Water,1000,1625.93,1625930,POS,Cynthia
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,2,1473.69,2947.38,Cash,Emeka
07/01/2025,Wuse,Beverages,Pepsi,-1,-203.88,-500,,Chinedu
07/01/2025,Gwarinpa,Snacks,Meat Pie,-1,1517.52,-500,,Fatima
07/01/2025,Garki,Beverages,Pepsi,0,518.72,0,,Unknown
07/01/2025,Wuse,Household Items,Detergent,0,1927.53,0,Cash,Emeka
07/01/2025,Wuse,Uncategorised,Unknown Product,-1,437.77,100000,Cash,Fatima
07/01/2025,Central Area,Beverages,Coca-Cola,14,1820.98,25493.72,Cash,Unknown
07/01/2025,Central Area,Beverages,Coca-Cola,0,1786.28,0,POS,Bola
07/01/2025,Central Area,Snacks,Plantain Chips,-1,1495.57,-500,Transfer,Emeka
07/01/2025,Utako,Beverages,Water,0,1448.51,100000,Transfer,Alice
07/01/2025,Utako,Uncategorised,Unknown Product,0,60.52,0,Cash,Alice
07/01/2025,Gwarinpa,Snacks,Biscuits,-1,713.17,-500,,Unknown
07/01/2025,Central Area,Snacks,Plantain Chips,8,819.18,6553.44,,Cynthia
07/01/2025,Maitama,Household Items,Dish Soap,9,132.27,1190.43,Cash,Unknown
07/01/2025,Wuse,Household Items,Detergent,1,1377.8,1377.8,Transfer,Emeka
07/01/2025,Garki,Snacks,Cake,0,853.49,0,POS,Alice
07/01/2025,Central Area,Household Items,Hand Sanitizer,-1,674.89,-500,,Chinedu
07/01/2025,Maitama,Snacks,Cake,-1,509.19,100000,,Alice
07/01/2025,Central Area,Uncategorised,Unknown Product,0,1879.53,0,,Cynthia
07/01/2025,Wuse,Household Items,Air Freshener,7,371.5,2600.5,POS,Chinedu
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1000,1014.21,1014210,Cash,Emeka
07/01/2025,Central Area,Beverages,Pepsi,-1,1221.6,100000,Transfer,Dami
07/01/2025,Central Area,Beverages,Five Alive Juice,10,1278.39,12783.9,,Emeka
07/01/2025,Maitama,Uncategorised,Unknown Product,-1,1374.92,0,POS,Chinedu
07/01/2025,Utako,Uncategorised,Unknown Product,0,449.2,100000,Transfer,Cynthia
07/01/2025,Central Area,Snacks,Chin Chin,1000,-184.26,0,,Dami
07/01/2025,Utako,Uncategorised,Unknown Product,14,759.28,10629.92,Cash,Dami
07/01/2025,Gwarinpa,Household Items,Toilet Roll,1000,1680.74,1680740,POS,Cynthia
07/01/2025,Central Area,Beverages,Coca-Cola,-1,1613.88,-500,,Fatima
07/01/2025,Gwarinpa,Household Items,Detergent,0,-107.08,-500,Cash,Alice
07/01/2025,Wuse,Household Items,Dish Soap,0,1724.13,0,Cash,Cynthia
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,0,1458.49,100000,Transfer,Alice
07/01/2025,Central Area,Uncategorised,Unknown Product,0,1778.43,0,Transfer,Fatima
07/01/2025,Utako,Snacks,Plantain Chips,3,1614.32,4842.96,,Emeka
07/01/2025,Garki,Beverages,Coca-Cola,17,864.28,14692.76,POS,Emeka
07/01/2025,Central Area,Beverages,Water,0,1149.83,0,POS,Cynthia
07/01/2025,Gwarinpa,Household Items,Detergent,17,129.39,2199.63,,Alice
07/01/2025,Maitama,Uncategorised,Unknown Product,10,-96.02,100000,Cash,Unknown
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1000,142.8,142800,POS,Fatima
07/01/2025,Maitama,Household Items,Toilet Roll,0,955.02,-500,Transfer,Cynthia
07/01/2025,Wuse,Uncategorised,Unknown Product,1000,1532.62,1532620,Cash,Alice
07/01/2025,Central Area,Uncategorised,Unknown Product,1000,45.63,45630,,Chinedu
07/01/2025,Gwarinpa,Beverages,Fanta,-1,996.11,100000,,Fatima
07/01/2025,Gwarinpa,Household Items,Dish Soap,0,-52.18,100000,POS,Alice
07/01/2025,Wuse,Snacks,Biscuits,-1,-53.64,0,,Cynthia
07/01/2025,Maitama,Household Items,Toilet Roll,-1,454.1,0,Transfer,Chinedu
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1000,1443.45,1443450,Cash,Alice
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1000,1905.9,1905900,,Emeka
07/01/2025,Wuse,Uncategorised,Unknown Product,-1,1624.58,0,Transfer,Fatima
07/01/2025,Central Area,Snacks,Meat Pie,0,1820.68,-500,,Alice
07/01/2025,Garki,Beverages,Pepsi,-1,-46.87,0,Cash,Alice
07/01/2025,Utako,Uncategorised,Unknown Product,1000,1875.14,1875140,Cash,Fatima
07/01/2025,Wuse,Uncategorised,Unknown Product,12,1674.52,20094.24,Cash,Chinedu
07/01/2025,Wuse,Beverages,Fanta,16,-322.83,0,Cash,Bola
07/01/2025,Garki,Beverages,Pepsi,0,885.02,-500,Cash,Dami
07/01/2025,Wuse,Beverages,Fanta,1000,345.25,345250,Transfer,Cynthia
07/01/2025,Central Area,Snacks,Plantain Chips,0,897.02,-500,Cash,Emeka
07/01/2025,Utako,Snacks,Cake,0,-32.16,0,,Emeka
07/01/2025,Central Area,Uncategorised,Unknown Product,1000,-480.81,100000,POS,Unknown
07/01/2025,Wuse,Household Items,Toilet Roll,-1,-133.98,100000,,Unknown
07/01/2025,Utako,Beverages,Five Alive Juice,0,786.94,100000,Cash,Unknown
07/01/2025,Central Area,Beverages,Pepsi,6,546.54,3279.24,POS,Emeka
07/01/2025,Central Area,Snacks,Chin Chin,1000,907.06,907060,POS,Unknown
07/01/2025,Central Area,Household Items,Toilet Roll,0,1468.81,100000,POS,Alice
07/01/2025,Central Area,Snacks,Chin Chin,1000,1810.34,1810340,,Alice
07/01/2025,Utako,Uncategorised,Unknown Product,1000,1555.89,1555890,,Fatima
07/01/2025,Central Area,Uncategorised,Unknown Product,-1,-200.65,0,Transfer,Cynthia
07/01/2025,Garki,Snacks,Biscuits,20,866.12,17322.4,Transfer,Alice
07/01/2025,Central Area,Household Items,Hand Sanitizer,0,918.79,100000,Cash,Unknown
07/01/2025,Wuse,Household Items,Toilet Roll,1000,-10.67,100000,Transfer,Cynthia
07/01/2025,Central Area,Household Items,Detergent,1000,-257.81,100000,Transfer,Cynthia
07/01/2025,Utako,Uncategorised,Unknown Product,-1,1254.45,100000,POS,Fatima
07/01/2025,Garki,Household Items,Air Freshener,0,2.97,-500,,Alice
07/01/2025,Wuse,Uncategorised,Unknown Product,-1,1902.84,100000,POS,Bola
07/01/2025,Utako,Household Items,Air Freshener,-1,-42.77,100000,Transfer,Dami
07/01/2025,Wuse,Uncategorised,Unknown Product,1000,208.97,208970,Cash,Cynthia
07/01/2025,Gwarinpa,Snacks,Meat Pie,-1,697.09,0,Cash,Unknown
07/01/2025,Central Area,Household Items,Dish Soap,0,1747.97,-500,,Cynthia
07/01/2025,Utako,Uncategorised,Unknown Product,-1,1743.58,-500,POS,Emeka
07/01/2025,Wuse,Household Items,Dish Soap,0,368.92,-500,Transfer,Unknown
07/01/2025,Gwarinpa,Household Items,Dish Soap,8,-233.32,-500,Transfer,Unknown
07/01/2025,Central Area,Uncategorised,Unknown Product,1000,849.63,849630,POS,Alice
07/01/2025,Wuse,Beverages,Pepsi,0,351.57,0,POS,Cynthia
07/01/2025,Utako,Uncategorised,Unknown Product,0,155.53,100000,POS,Unknown
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,11,-206.22,100000,POS,Fatima
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,0,1030.31,0,,Unknown
07/01/2025,Gwarinpa,Snacks,Biscuits,19,1006.84,19129.96,Cash,Chinedu
07/01/2025,Utako,Uncategorised,Unknown Product,7,740.13,5180.91,POS,Cynthia
07/01/2025,Garki,Uncategorised,Unknown Product,-1,164.27,-500,Cash,Alice
07/01/2025,Central Area,Beverages,Water,1000,1030.16,1030160,Transfer,Fatima
07/01/2025,Central Area,Uncategorised,Unknown Product,1000,1100.14,1100140,Transfer,Cynthia
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1000,109.75,109750,Transfer,Bola
07/01/2025,Wuse,Household Items,Toilet Roll,-1,397.61,-500,POS,Chinedu
07/01/2025,Central Area,Snacks,Biscuits,-1,1479.69,100000,POS,Dami
07/01/2025,Wuse,Snacks,Cake,-1,-450.91,0,Cash,Alice
07/01/2025,Utako,Uncategorised,Unknown Product,1000,1247.63,1247630,Cash,Unknown
07/01/2025,Wuse,Beverages,Water,0,-419.17,-500,POS,Unknown
07/01/2025,Wuse,Uncategorised,Unknown Product,-1,562.81,-500,Cash,Fatima
07/01/2025,Maitama,Beverages,Fanta,0,-329.83,0,POS,Chinedu
07/01/2025,Gwarinpa,Beverages,Coca-Cola,1000,1193.22,1193220,Cash,Alice
07/01/2025,Wuse,Uncategorised,Unknown Product,1000,1251.85,1251850,,Bola
07/01/2025,Wuse,Uncategorised,Unknown Product,10,459.06,4590.6,POS,Unknown
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1000,1351.36,1351360,,Dami
07/01/2025,Wuse,Beverages,Pepsi,1000,1895.16,1895160,Cash,Chinedu
07/01/2025,Gwarinpa,Beverages,Water,1000,-395.12,-500,Transfer,Unknown
07/01/2025,Gwarinpa,Household Items,Air Freshener,1,466.79,466.79,Cash,Fatima
07/01/2025,Central Area,Uncategorised,Unknown Product,0,-249.26,0,POS,Alice
07/01/2025,Utako,Household Items,Dish Soap,0,1563.27,-500,Transfer,Chinedu
07/01/2025,Utako,Snacks,Cake,1000,-163.66,-500,Cash,Unknown
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1000,1208.62,1208620,POS,Alice
07/01/2025,Gwarinpa,Beverages,Water,19,1443.61,27428.59,Transfer,Unknown
07/01/2025,Maitama,Household Items,Air Freshener,0,879.57,0,POS,Alice
07/01/2025,Wuse,Snacks,Meat Pie,-1,549.84,100000,POS,Unknown
07/01/2025,Central Area,Beverages,Water,-1,954.35,-500,Transfer,Dami
07/01/2025,Garki,Household Items,Toilet Roll,14,1761.44,24660.16,POS,Alice
07/01/2025,Utako,Beverages,Water,-1,1160.61,100000,,Cynthia
07/01/2025,Central Area,Beverages,Coca-Cola,3,97.44,292.32,,Unknown
07/01/2025,Wuse,Household Items,Dish Soap,0,106.99,0,POS,Cynthia
07/01/2025,Utako,Household Items,Detergent,14,205.11,2871.54,Cash,Bola
07/01/2025,Maitama,Uncategorised,Unknown Product,-1,287.67,-500,Transfer,Alice
07/01/2025,Garki,Uncategorised,Unknown Product,-1,1302.9,-500,Transfer,Dami
07/01/2025,Garki,Household Items,Air Freshener,-1,898.87,-500,,Emeka
07/01/2025,Maitama,Uncategorised,Unknown Product,0,1848.88,0,Transfer,Bola
07/01/2025,Gwarinpa,Household Items,Dish Soap,-1,-268.31,100000,Cash,Chinedu
07/01/2025,Garki,Beverages,Five Alive Juice,6,1454.06,8724.36,Cash,Chinedu
07/01/2025,Gwarinpa,Uncategorised,Unknown Product,1000,353.92,353920,,Unknown
07/01/2025,Utako,Household Items,Dish Soap,-1,-99.67,100000,,Chinedu
07/01/2025,Garki,Snacks,Chin Chin,1000,363.62,363620,Cash,Cynthia
07/01/2025,Wuse,Beverages,Water,1000,-420.46,-500,Transfer,Alice
07/01/2025,Wuse,Uncategorised,Unknown Product,1000,1220.99,1220990,Transfer,Alice
07/01/2025,Maitama,Snacks,Biscuits,1000,1847.24,1847240,Transfer,Alice
07/01/2025,Gwarinpa,Snacks,Biscuits,1000,586.01,586010,,Emeka
07/01/2025,Gwarinpa,Household Items,Air Freshener,15,1445.42,21681.3,POS,Emeka
07/01/2025,Central Area,Uncategorised,Unknown Product,-1,733.25,0,Cash,Unknown
07/01/2025,Maitama,Snacks,Cake,0,1507.71,-500,,Cynthia
07/01/2025,Wuse,Beverages,Five Alive Juice,1000,161.02,161020,POS,Chinedu
07/01/2025,Central Area,Uncategorised,Unknown Product,0,1299.85,-500,Cash,Chinedu
07/01/2025,Utako,Beverages,Coca-Cola,10,-136.58,-500,POS,Dami
07/01/2025,Central Area,Snacks,Chin Chin,0,689.1,0,Cash,Fatima
07/01/2025,Gwarinpa,Snacks,Biscuits,-1,-318.71,0,Cash,Bola
